text,sentiment
Western Digital Upgraded to “Buy” by Standpoint Research,1
is Bullish above .01. Trade near .01,1
If you followed me and was long the financials.. ... I would book the BIG win today or at least tri…,1
RT @benjymaldonado: For the swing traders out there here is my ES weekly technical chart. We are hitting significant resistance at this w…,1
Exxon Mobil Oil Bullish Yemen's Houthis say they attacked Aramco refinery in Riyadh with drone…,1
Cryptocurrency can feel like a leisurely activity if you buy and accumulate and ignore most of the time.…,1
Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 💰🎉 Get a 10% Fee Rebate: ▶️,1
RT @KAFinvesting: When you are swinging and they announce FDA approval,1
RT @MarketCurrents: Kinder Morgan beats by .02 misses on revenue,1
Buy Calls | Hao (success rate 62.56 %) |,1
Norfolk Southern Reaches New 12-Month High at .86,1
RT @BrandonVanZee: Some stocks that raised their dividends in the last week: . #DGI #Divid…,1
FY2018 Earnings Forecast for PNC Financial Services Group Inc Issued By Jefferies Financial Group,1
Netapp INC Shareholder Jacobs Levy Equity Management INC Cut Position as Stock Price Rose -,1
Oppenheimer positive on Home Depot,1
👈👈👈 TAKING OFF BOOM 🚀🚀🚀 DEBT CLEARED. NYSE EXT GRANTED ON THE ROAD TO 1.00 TO REMAIN ON NYSE. up 17% premark…,1
DIGITAL Rlty Tr/SH SH Raised to Buy at Zacks Investment Research,1
Big bullish unusual option activity detected: - big bearish:,1
As American Electric Power Market Value Rose Payden &amp; Rygel Raised Position by .26 Million,1
T. Rowe Price Group Cut to “Hold” at Zacks Investment Research,1
Sld 07/27/2018 322.50 C @ .50 36% overnight of 👇. Next up is,1
Want automatic email alerts for ? Subscribe to MarketBeat Daily,1
What Can We Expect After Concho Resources 's Upgrade By Goldman Sachs? -,1
Bullish swing trade setups for Fri Jul 13 include #stocks,1
CVS Health Corporation Stock Faces Higher Risks Forward After Forming Double Bottom Chart Pattern -,1
Julio Andrade Hwanyup Jung Asmaa Shamesaldeen : The Integral Moments and Ratios of Quadratic Dirichlet -Functi…,1
@meatbal66706586 I like and longer term,1
Want automatic email alerts for ? Subscribe to MarketBeat Daily,1
Monday's Top Analyst Upgrades and Downgrades: Baidu Capital One Delphi Technologies Dunkin’ Brands FireEye Wal…,1
this channel called before it made 6x. they only share high reward low risk signals. join:…,1
Some stocks that raised their dividends in the last week: . #DGI…,1
Crown Castle beats by .05 beats on revenue,1
Zacks Investment Research Upgrades Alexion Pharmaceuticals to Buy,1
Textron Posts Earnings Results Beats Expectations By .17 EPS,1
Kroger Company (The) SEC Filing: Form 4,1
high OI range is 35.00 to 37.50 for option expiration 07/20/2018 #maxpain #options,1
Motorola Solutions Inc: The stock is testing its highs.,1
How Many Flex Ltd. 's Analysts Are Bullish?,1
A bullish Big MAC (Bullish) has occurred at 4:00 PM Jul 18 at .24 on Fiserv Inc (FISV) Want to Earn(Regis…,1
Unum Group - Simplicality In The Stock,1
Want to trade Bitcoin Ethereum Ripple and much more? Sing up today before registration is closed again! Link:…,1
RT @canuck2usa: SL Green Realty Q2 EPS .69 Beats .40 Estimate Sales .116M Beat .91M Estimate @ben…,1
RT @MorganStanley: 2Q 2018 earnings: Quarterly Dividend Increased to .30 per Share; Share Repurchase of up to .7 Billion Authorized…,1
Merck headed higher after earnings on July 27th.,1
#Stocks with #aboveaverage #6month #relativestrength ...,1
Are Analysts Bullish Ameren Corporation After Last Week? -,1
What Will Happen to Murphy Oil Corporation Next? The Stock Has Decline in Shorts -,1
Prudential Financial Rating Increased to Buy at Zacks Investment Research,1
Were Analysts Bullish GGP Inc. This Week? -,1
High Risk #Allergan's 2019 Consensus Revenues Are Too High! …,1
As Electronic Arts INC Valuation Rose Nokota Management LP Has Increased Position by .50 Million -,1
"Duplicate lucrative traders automatically with Bitcoin! 💰💰 I copy ""wangzai888"". Do you? ➡️…",1
Are Analysts Bullish about McCormick &amp; Company Incorporated after last week? -,1
Devon Energy PT Raised to .00,1
FedEx Cut to “Neutral” at UBS Group,1
is Bullish above .64. Trade near .64,1
Are Analysts Bullish Kellogg Company After Last Week? -,1
BidaskClub Lowers Hasbro to Buy,1
CSX Reaches New 1-Year High After Better-Than-Expected Earnings,1
Everyone in the pool the water is fine 👙👙 still a long since 273.18 was broken with targets being 283.68 286…,1
REITs end the day modestly lower Homebuilders jump 3% after solid homebuilder confidence data. Industrial REIT Pr…,1
How Many Xylem Inc. 's Analysts Are Bullish? -,1
FirstEnergy Upgraded to “Buy” by Zacks Investment Research,1
high OI range is 255.00 to 320.00 for option expiration 07/20/2018 #maxpain #options,1
this channel called before it made 6x. they only share high reward low risk signals. join:…,1
RT @IBDinvestors: is considering a subscription &amp; free ad supported video service which could begin to rival &amp; . Can p…,1
Jefferies Financial Group Raises UDR Q2 2018 Earnings Estimates to .49 EPS (Previously .48). #UDR,1
moving up off support,1
FOMO about to start? Just saw a nice market buy flow in this morning and spurred some book action 😎,1
The next Price Update will definitely be including all of the content that I've missed in the past couple weeks…,1
can it push through? (I'm long at 190.75),1
RT @AnalyticsGold: Instead of shifting applications and data to the cloud the Hospital upgraded to a hyperconverged appliance-based soluti…,1
Q4 2018 EPS Estimates for Citigroup Inc Lifted by Oppenheimer,1
How Many Thermo Fisher Scientific Inc. 's Analysts Are Bullish?,1
Emerson Electric Raised to “Buy” at MED,1
Can analysts adopt a bullish outlook for Jacobs Engineering Group Inc. ?,1
Platform Specialty Products Upgraded by ValuEngine to “Sell”,1
Call buyers in Wynn as shares lose ahead of earnings,1
Boom: @IBMSecurity quarterly revenues jump 81% to . #Cybersecurity #MSSP,1
Hence we do not claim to have any particular edge in dictating a beat over consensus. While a beat and rais…,1
- I've seen bullish flow in Campbell Soup over the last 6 weeks...,1
-- Had a nice turn-around following the Bullish 9's,1
#Alibaba to buy minority stake in Focus Media to tap digital marketing,1
Option Order Flow Sentiment is 62.0% Bullish.,1
eBay Updates FY18 Earnings Guidance,1
RT @cfromhertz: TTG long setup working...,1
up 3% in AH giving a boost as well,1
Bullish Chart Formation for Exxon Mobil Corporation After Forming Bullish Wedge Up Chart Pattern -,1
RT @AndriaCheng: Victoria's Secret has lost market share to much smaller rivals like Aerie --VS's 28.8% vs Aerie's 2.3%--but growing compet…,1
Equities Analysts Offer Predictions for Unum Group’s Q2 2018 Earnings,1
Some Traders Are Very Bullish on YUM! Brands Inc. After Forming Bullish Double Top Pattern -,1
RT @vaultitude: Vaultitude is a project all about making use of #blockchain technology to protect intellectual property. Our #ICO is coming…,1
Tractor Supply Upgraded to Buy by Zacks Investment Research,1
D Catchin some love out of cup/coil setup. Looking for continuation.,1
RT @StockzResearch: takes the cake for my personal 2018 stock pick 💯🔥 Chinese EV Company with disruptive TECH Watch the Battery Swap…,1
Can analysts adopt a bullish outlook for 3M Company ? -,1
Air Products &amp; Chemicals Price Target Raised to .00,1
If we’re in a trade war with China the quarter shows we’re winning. The quarter shows the economy is boo…,1
Dicks Sporting Goods Upgraded by Zacks Investment Research to “Buy”,1
Want the latest upgrades &amp; downgrades for ? Checkout MarketBeat Daily,1
high OI range is 120.00 to 170.00 for option expiration 07/20/2018 #maxpain #options,1
EOG Resources PT Raised to at Piper Jaffray,1
Today Barclays Reconfirms a Overweight Rating on Simon Property Group and a Target Price -,1
Rothschild Asset Management INC Has Raised Its Position in Tyson Foods INC by .01 Million -,1
RT @mchaudhry82: Call buyers in Wynn as shares lose ahead of earnings,1
Waiting on my guy to thank 2 gained (long there but trimming),1
Concho Resources Upgraded at Goldman Sachs Group,1
Air Products &amp; Chemicals Price Target Raised to .00 at Citigroup,1
.36 Billion in Sales Expected for Citigroup Inc This Quarter,1
One of the top ten names on the #IBD50 list is and with earnings Jul 25th I would keep an eye on this name,1
3M Stock Rating Upgraded by ValuEngine,1
New SumZero report on views recent significant org changes as a catalyst to unlock 2x upside:…,1
TJX Companies Reaches New 12-Month High at .83,1
RT @arnabch01: #obesity #Mentalhealth issues to pose severe challenge for #US #world #economy #CEO #fortune500 #startups encourage #employe…,1
Were Analysts Bullish Fortune Brands Home &amp; Security Inc. This Week? -,1
high OI range is 52.00 to 60.00 for option expiration 07/20/2018 #maxpain #options,1
Are Analysts Bullish Arthur J. Gallagher &amp; Co. After Last Week?,1
Notice where ES price (2813.50 as i type this) is vibrating around as we near the 2pm news. The Super Pivot is rea…,1
RT @OptionsHawk: higher on denying reports of Switches biz,1
Stunning day today! Had a loss of initially but got + on calls with 70 contracts... I'm super stoked.…,1
Henry Schein Raised to Buy at Zacks Investment Research,1
Some Traders Are Very Bullish on YUM! Brands Inc. After Forming Double Top Chart Pattern -,1
Are Analysts Bullish about Thermo Fisher Scientific Inc. after last week? -,1
Steel names showing some life,1
A bullish Big MAC (Bullish) has occurred at 3:45 PM Jul 18 at .21 on ON Semiconductor Corp (ON) Want to Ear…,1
RT @mchaudhry82: Bullish short-term option play opened in CVS,1
As Electronic Arts INC Stock Price Rose Nokota Management LP Has Increased Position by .50 Million -,1
Are Analysts Bullish DENTSPLY SIRONA Inc. After Last Week? -,1
Mosaic PT Raised to .00,1
Intercontinental Exchange up 1.3% = .4 million gain. has made notable gains i…,1
RT @15minofPham: Mid-day trading range highest faded % compared to open (Min &amp; Vol &gt; 750K): 95 - 92 - 91 -,1
RT @pennystockpickz: 7/13/18 expecting company update this week if not monday. Great loading zone imo. …,1
#Textron Inc. Textron is investing heavily and starting to clean up its portfolio of disparate businesses.: No…,1
FirstEnergy Corp. (FE) trend is considered bullish as stock price is 5.62% up ... #stocks #stockmarket,1
Home Depot market alert: 4-week high @ 201.2,1
Recent technical alerts: Slingshot Bullish plus 8 more alerts...,1
Kellogg The technical price target has been reached but the trend is still looking good. Trailing stops may be…,1
-- guide up looks due to change in straight line...contract term extensions -- decent overall,1
Pratt &amp; Whitney catching up on engine delays #premarket,1
Want automatic email alerts for ? Subscribe to MarketBeat Daily,1
Southwestern Energy Upgraded by Zacks Investment Research to Buy,1
MED Upgrades Emerson Electric to Buy,1
As of 7/12 removed High HA Requirement for entry&gt;Tecentriq-PegpH20 Cholangioca Open Label trial -began last f…,1
dividend yield is pretty attractive here at 6% yield. Going to watch it. Could be a really good long-term hold.,1
Try our swing trading service built for individuals who want to trade longer-term timeframes around their full-time…,1
Woodmont Investment Counsel LLC Raised Hca Healthcare INC Stake by .06 Million -,1
Tuesday's (7/17/18) earnings +/- % from OR 30-min high Trading range % &amp; Up/Avg Gain of today’s thirteen 30-min ba…,1
Wondering if CHK will close positive... ?,1
One last one — I forgot to mention earlier that I went long call options today. This is a gorgeous chart here…,1
After-Hours Stock Movers 07/18: Higher; Lower more...,1
Tractor Supply Price Target Increased to .00 by Analysts at Citigroup,1
RT @KAFinvesting: making new highs of .57 from our alerted buy over .55. Here was my writeup sent out last night to all members…,1
The more money they make at LitUp in less than 2 weeks the bigger their post labor day next event is gonna …,1
RT @jermz05: @j0nathandavis and holding in well too (I’m long all three),1
Simon Property Group Price Target Raised to .00 at Barclays,1
TRON price: .040718 Move your trading to the #1 crypto exchange today ! Sign up 💸 🙌 ➡️…,1
hursday's Top Analyst Upgrades and Downgrades PART 1 …,1
3 videos why 3.04 cld be going to 10 for starters: #goertek partnership high % @kopin involved…,1
Tractor Supply Rating Reiterated by Wedbush,1
Nordstrom Price Target Raised to .00 at Credit Suisse Group,1
RT @IBMNews: 2Q revenue was up 4% with growth in all 4 of our major segments and constant currency revenue growth was 2% our best in 7 y…,1
FireEye Upgraded at BidaskClub,1
Tripadvisor Inc Common Stock Reaches New 12-Month High at .60,1
Buy Calls | mr jackson (success rate 62.07 %) |,1
@ZorTrades couple other retail names on the brink.,1
I’m just mad I didn’t buy more at 143.5 today 😂 will definitely buy more if it dips,1
Johnson &amp; Johnson Shares Gap Up Following Better-Than-Expected Earnings,1
just warming up,1
Looks like is going to fatten up a bit.,1
Sentiment trending Up: Check out @stocksnips:,1
C.H. Robinson Worldwide Raised to “Positive” at Susquehanna Bancshares,1
Rakuten wS up over 3% during #nikkei mid session should be over .30 opening and over short term this…,1
Traders Buy CVS Health on Weakness,1
#FastMoneyEspresso FINAL TRADES: Tim Seymour —&gt; buy Karen Finerman —&gt; buy Steve Grasso —&gt; buy Guy Ad…,1
RT @OptD419: Next up still very bullish especially with the recovery late day today. Next major resistance @65 before ATH .We could e…,1
SLM Corporation Draws Bullish Attention After Forming Bullish Multiple Top Pattern -,1
Another Crude Oil trade fired off 30 minutes before the NYSE open with a Three Stooges setup and a FATTY Momentum:…,1
Zacks Investment Research Upgrades E*TRADE Financial to Buy,1
Advance Auto Parts Rating Increased to Buy at ValuEngine,1
RT @AnalystWire: EOG Resources PT Raised to at Piper Jaffray,1
raises dividend 9.0% to 0.85. 3 Yr Div Growth +25.4%. Annual Yld 3.1%,1
Tractor Supply Price Target Raised to .00 at Robert W. Baird,1
Sep calls up to 8500X on the day,1
Check out my swing-trading past performance! You won't find anyone who posts a better and more complete list of pa…,1
